ProductName,SKUNumber,Collection,BRAND,Market Segment,SKUPrice,ProductPrice,ProductSize,ProductStructure,ProductType,ProductType2,ProductDescription,ProductSpecies,ProductColor,ProductWidth,ProductLength,ProductThickness,ProductInstallType,ProductSqFtPerBox,ProductWarranty,ProductBevel,ProductTexture,ProductHardness,ProductShade,ProductWeight,ProductEnvironmentalRating,ProductFinish,ProductWaterproof,ProductPatternRepeat,ProductEdgeEndShape,ProductLook,ProductWearlayer,ProductGlossLevel,ProductLivingRoom,ProductBedroom,ProductKitchen,ProductBathroom,ProductPets,ProductChildren,ProductHighTraffic,ProductTextureFilter,ProductPriceFilter,ProductSpeciesFilter,ProductShadeFilter,ProductLookFilter,ProductGlossLevelFilter
STATION OAK FOSSIL ,50045943,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Medium,1.98 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Wood, Distressed Wood",Matte
STATION OAK PEANUT ,50045944,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Medium,1.98 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Wood, Distressed Wood",Matte
CAPITOL OAK MINK,50045945,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Medium,1.98 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Distressed Wood, Wood",Matte
BARNWOOD CROSSING COFFEE ,50045946,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Dark,1.98 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Dark,"Distressed Wood, Wood",Matte
MIDLAND HICKORY SPICE,50045947,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Medium,1.98 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Matte
MIDLAND HICKORY OAT,50045948,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Medium,1.98 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Distressed Wood, Wood",Matte
URBAN OAK BRUNETTE,50045949,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Dark,1.98 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Dark,"Distressed Wood, Wood",Matte
URBAN OAK GINGER,50045950,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Medium,1.98 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Distressed Wood, Wood",Matte
UPTOWN CHOCOLATE,50045951,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Dark,1.98 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Dark,"Stone, Ceramic",Matte
UPTOWN KHAKI ,50045951,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Medium,1.98 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Stone, Ceramic",Matte
UPTOWN WHEAT ,50045953,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Light,1.98 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Light,"Stone, Ceramic",Matte
MAINSTREAM SLATE ,50045954,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Medium,1.98 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Stone, Ceramic",Matte
MAINSTREAM OYSTER ,50045955,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Medium,1.98 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Stone, Ceramic",Matte
MAINSTREAM PEARL,50045956,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Light,1.98 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Light,"Stone, Ceramic",Matte
COLLECTIVE IVORY,50045957,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Light,1.98 lbs/sy,,,100% Waterproof,All Over,,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Light,"Stone, Concrete",Matte
LABYRINTH STORM,50045958,Metro Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,55 Gauge,Glue Down,,10 Year Limited Residential,,Light Texture,,Multi,1.98 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Stone,Matte
COSMOS LATTE ,50046714,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Medium,3.539 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,"Stone, Ceramic",Matte
NEBULA ASH ,50046715,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Medium,3.539 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,Stone,Matte
VEGA OAK PECAN ,50046716,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Dark,3.539 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Dark,"Distressed Wood, Wood",Matte
ECLIPSE PEARL ,50046717,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Medium,3.539 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,Stone,Matte
ECLIPSE AMBER ,50046718,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Dark,3.539 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Dark,Stone,Matte
ASTRID OYSTER ,50046719,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Medium,3.539 lbs/sy,,,100% Waterproof,78.28” x 59.10”,,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,Stone,Matte
ODYSSEY OAK OAT ,50046720,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Light,3.539 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Wood,Matte
PANDORA BONE ,50046721,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Light,3.539 lbs/sy,,,100% Waterproof,78.28” x 59.10” ,,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Stone,Matte
PANDORA MINK ,50046722,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Medium,3.539 lbs/sy,,,100% Waterproof,78.28” x 59.10” ,,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,Stone,Matte
STARDUST GINGER ,50046723,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Medium,3.539 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,Stone,Matte
ODYSSEY OAK COFFEE,50047117,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Dark,3.539 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Dark,Wood,Matte
STELLAR OAK PEANUT ,50047120,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Medium,3.539 lbs/sy,,,100% Waterproof,78.28” x 59.10” ,,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,Wood,Matte
STELLAR OAK FOG ,50047121,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Medium,3.539 lbs/sy,,,100% Waterproof,78.28” x 59.10” ,,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,Wood,Matte
STELLAR OAK CREAM ,50047122,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Light,3.539 lbs/sy,,,100% Waterproof,78.28” x 59.10” ,,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Wood,Matte
COSMOS STONE,50047124,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Dark,3.539 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Dark,"Stone, Ceramic",Matte
COSMOS SMOKE ,50047125,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Light,3.539 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Stone,Matte
STARDUST CHARCOAL ,50047130,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Dark,3.539 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Dark,Stone,Matte
STARDUST SILVER ,50047132,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Light,3.539 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Stone,Matte
ASTRID SAND ,50047133,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Light,3.539 lbs/sy,,,100% Waterproof,78.28” x 59.10”,,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Stone,Matte
MOONWOOD BURLAP ,50047136,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Dark,3.539 lbs/sy,,,100% Waterproof," 39.37""X 59.07""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Dark,Distressed Wood,Matte
MOONWOOD CLOUD ,50047137,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Medium,3.539 lbs/sy,,,100% Waterproof," 39.37""X 59.07""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,Distressed Wood,Matte
EARTHBOUND FOSSIL ,50047138,Omega Plus,Beauflor,NA,9.990000000,$$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,140 Gauge,Glue Down,,25 Year Limited Residential,,Medium Texture,,Dark,3.539 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Dark,Stone,Matte
STORYWOOD SAND ,50047458,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Light,2.5 lbs/sy,,,100% Waterproof," 39.37"" x 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Light,"Distressed Wood, Wood",Matte
STORYWOOD MINK ,50047459,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Medium,2.5 lbs/sy,,,100% Waterproof," 39.37"" x 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Distressed Wood, Wood",Matte
CASTLEWOOD OAT ,50047460,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Medium,2.5 lbs/sy,,,100% Waterproof," 39.37"" x 59.07""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Distressed Wood, Wood",Matte
CASTLEWOOD THUNDER ,50047461,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Medium,2.5 lbs/sy,,,100% Waterproof," 39.37"" x 59.07""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Distressed Wood, Wood",Matte
FABLE OAK PEANUT ,50047462,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Medium,2.5 lbs/sy,,,100% Waterproof," 39.37"" x 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Distressed Wood, Wood",Matte
FABLE OAK LATTE ,50047463,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Medium,2.5 lbs/sy,,,100% Waterproof," 39.37"" x 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Distressed Wood, Wood",Matte
MYSTIC OAK COFFEE ,50047464,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Dark,2.5 lbs/sy,,,100% Waterproof," 39.37"" x 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Dark,Wood,Matte
MYSTIC OAK SPICE ,50047465,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Medium,2.5 lbs/sy,,,100% Waterproof," 39.37"" x 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Matte
REGAL OAK MOCHA ,50047466,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Medium,2.5 lbs/sy,,,100% Waterproof,"78.28"" x 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Wood, Distressed Wood",Matte
REGAL OAK ASH ,50047467,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Medium,2.5 lbs/sy,,,100% Waterproof,"78.28"" x 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Wood, Distressed Wood",Matte
ORACLE BONE ,50047607,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Light,2.5 lbs/sy,,,100% Waterproof," 39.37"" x 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Light,"Ceramic, Stone",Matte
ORACLE DOVE ,50047608,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Light,2.5 lbs/sy,,,100% Waterproof," 39.37"" x 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Light,"Ceramic, Stone",Matte
ORACLE FAWN ,50047609,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Medium,2.5 lbs/sy,,,100% Waterproof," 39.37"" x 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Ceramic, Stone",Matte
MUSE PARCHMENT ,50047610,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Light,2.5 lbs/sy,,,100% Waterproof,"98.425"" x 47.244""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Light,Stone,Matte
MUSE FOG ,50047611,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Medium,2.5 lbs/sy,,,100% Waterproof,"98.425"" x 47.244""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Stone,Matte
MUSE SHELL ,50047612,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Medium,2.5 lbs/sy,,,100% Waterproof,"98.425"" x 47.244""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Stone,Matte
MUSE CHARCOAL ,50047613,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Dark,2.5 lbs/sy,,,100% Waterproof,"98.425"" x 47.244""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Dark,Stone,Matte
REVELATION STONE,50047614,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Medium,2.5 lbs/sy,,,100% Waterproof," 39.37"" x 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Ceramic, Stone",Matte
REVELATION FOSSIL ,50047615,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Medium,2.5 lbs/sy,,,100% Waterproof," 39.37"" x 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Ceramic, Stone",Matte
SPLENDOR IVORY ,50047616,Reflect Plus,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,12',,75 Gauge,Glue Down,,15 Year Limited Residential,,Light Texture,,Multi,2.5 lbs/sy,,,100% Waterproof," 39.37"" x 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Multi,"Ceramic, Stone",Matte
WOOL,50053572,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Medium,3.62 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,Pattern,Matte
ARKOSE,50053629,Craftech,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,100 Gauge,Glue Down,,20 Year Residential,,Light Texture,,Dark,3.05 lbs/sy,,,100% Waterproof,"78.74""X 59.05""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Dark,Stone,Matte
CALCIUM,50053630,Craftech,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,100 Gauge,Glue Down,,20 Year Residential,,Light Texture,,Light,3.05 lbs/sy,,,100% Waterproof,"78.74""X 59.05""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Light,Stone,Matte
SODIUM,50053631,Craftech,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,100 Gauge,Glue Down,,20 Year Residential,,Light Texture,,Light,3.05 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Light,Wood,Matte
TONGSTEN,50053632,Craftech,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,100 Gauge,Glue Down,,20 Year Residential,,Light Texture,,Dark,3.05 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Dark,"Wood, Distressed Wood",Matte
FLINT,50053633,Craftech,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,100 Gauge,Glue Down,,20 Year Residential,,Light Texture,,Medium,3.05 lbs/sy,,,100% Waterproof," 39.37""X 59.05""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Wood, Distressed Wood",Matte
PYRITE,50053634,Craftech,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,100 Gauge,Glue Down,,20 Year Residential,,Light Texture,,Medium,3.05 lbs/sy,,,100% Waterproof," 39.37""X 59.05""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,"Wood, Distressed Wood",Matte
ZINC,500536351,Craftech,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,100 Gauge,Glue Down,,20 Year Residential,,Light Texture,,Medium,3.05 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Stone,Matte
LITHIUM,50053636,Craftech,Beauflor,NA,9.990000000,$,,Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,100 Gauge,Glue Down,,20 Year Residential,,Light Texture,,Light,3.05 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,10 mil,Matte,True,True,True,True,True,True,True,,PriceLevel1,,Light,Stone,Matte
POPLIN,50059405,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Medium,3.62 lbs/sy,,,100% Waterproof," 39.37""X 78.70""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,Pattern,Matte
CANVAS,50059407,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Medium,3.62 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,Pattern,Matte
DENIM,50059408,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Medium,3.62 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,Stone,Matte
